weight_index,weight_value
1094,0.35608357
1095,-0.22590631
1096,-0.18517224
1097,0.044125337
1098,-0.47894225
1099,-0.3120181
1100,-0.029811693
1101,-0.09914164
1102,-0.095501326
1103,-0.013371475
1104,0.19802865
1105,0.29981253
1106,-0.29648802
1107,0.18220517
1108,-0.33815202
1109,-0.074960314
1110,-0.09962479
1111,-0.06987801
1112,-0.24445638
1113,-0.25341037
1114,-0.0013315659
1115,0.16439669
1116,0.11311184
1117,0.025411338
1118,0.025425652
1119,0.076640345
1120,-0.24997254
1121,0.054147363
1122,-0.003062895
1123,-0.1405559
1124,-0.09164222
1125,-0.27586782
1126,0.35872743
1127,0.016965272
1128,0.004283978
1129,-0.06173239
1130,-0.033536304
1131,0.24691567
1132,-0.35193878
1133,-0.11778858
1134,-0.123178795
1135,-0.012727693
1136,0.010866778
1137,0.22065872
1138,-0.17042187
1139,0.14974542
1140,-0.64356285
1141,-0.024498776
1142,0.008459694
1143,0.023569116
1144,-0.16092102
1145,-0.013885099
1146,0.00758842
1147,0.17744705
1148,0.10114693
1149,0.17936336
1150,0.045165658
1151,-0.07873338
1152,-0.047954824
1153,-0.041139506
1154,0.010060044
1155,-0.21239671
1156,-0.008955507
1157,-0.049258634
1158,-0.03966734
1159,-0.051885597
1160,0.010967963
1161,-0.25171852
1162,0.0304612
1163,0.06547739
1164,0.005664598
1165,-0.07432179
1166,0.064292766
1167,-0.07075307
1168,0.022525692
1169,-0.013202491
1170,0.02501882
1171,-0.07204613
1172,-0.04010132
1173,0.016924322
1174,0.077577956
1175,0.038233057
1176,0.0048372447
1177,0.008332735
1178,0.014977343
1179,0.010515121
1180,-0.031276613
1181,-0.03785642
1182,-0.008136796
1183,0.05259418
1184,0.0627641
1185,0.021611517
1186,-0.010234186
1187,-0.010112471
1188,0.10735099
1189,0.030173184
1190,0.06176993
1191,-0.02994891
1192,0.04618152
1193,0.0037443077
1194,0.015291756
1195,0.04244455
1196,0.010520286
1197,-0.06125657
1198,0.0109974
1199,-0.046369795
1200,0.036343656
1201,0.033645354
1202,0.09315622
1203,0.015379508
1204,-0.06779222
1205,0.006912238
1206,0.028492395
1207,0.03389347
1208,-0.029543921
1209,-0.014193546
1210,-0.01122773
1211,-0.03399498
1212,0.0052913735
1213,0.07519023
1214,-0.00884912
1215,-0.0031042232
1216,0.15784721
1217,0.009105767
1218,-0.013374492
1219,-0.4936904
1220,0.005514586
1221,0.08721642
1222,0.0052924543
1223,-0.30463356
1224,-0.07324845
1225,0.07832403
1226,-0.3792997
1227,0.028135732
1228,0.1504693
1229,0.051276408
1230,-0.45787248
1231,-0.008343239
1232,0.15026096
1233,-0.054998823
1234,-0.22662246
1235,-0.4373287
1236,-0.15058371
1237,-0.12200315
1238,-0.33553815
1239,-0.014207737
1240,0.270793
1241,-0.19608127
1242,0.022205496
1243,0.13321394
